卫视台,#genre#
贵州卫视SD,http://116.230.54.58:33988/rtp/233.18.204.144:5140
四川卫视SD,http://116.230.54.58:33988/rtp/233.18.204.124:5140
云南卫视SD,http://116.230.54.58:33988/rtp/233.18.204.136:5140
广西卫视SD,http://116.230.54.58:33988/rtp/233.18.204.123:5140
黑龙江卫视SD,http://116.230.54.58:33988/rtp/233.18.204.139:5140
安徽卫视SD,http://116.230.54.58:33988/rtp/233.18.204.127:5140
山西卫视SD,http://116.230.54.58:33988/rtp/233.18.204.132:5140
江西卫视SD,http://116.230.54.58:33988/rtp/233.18.204.130:5140
湖北卫视SD,http://116.230.54.58:33988/rtp/233.18.204.142:5140
旅游卫视SD,http://116.230.54.58:33988/rtp/233.18.204.122:5140
陕西卫视SD,http://116.230.54.58:33988/rtp/233.18.204.135:5140
东南卫视SD,http://116.230.54.58:33988/rtp/233.18.204.128:5140
吉林卫视SD,http://116.230.54.58:33988/rtp/233.18.204.131:5140
辽宁卫视SD,http://116.230.54.58:33988/rtp/233.18.204.126:5140
内蒙古卫视SD,http://116.230.54.58:33988/rtp/233.18.204.141:5140
湖南卫视SD,http://116.230.54.58:33988/rtp/233.18.204.119:5140
广东卫视SD,http://116.230.54.58:33988/rtp/233.18.204.138:5140
河南卫视SD,http://116.230.54.58:33988/rtp/233.18.204.145:5140
河北卫视SD,http://116.230.54.58:33988/rtp/233.18.204.140:5140
宁夏卫视SD,http://116.230.54.58:33988/rtp/233.18.204.117:5140
甘肃卫视SD,http://116.230.54.58:33988/rtp/233.18.204.137:5140
青海卫视SD,http://116.230.54.58:33988/rtp/233.18.204.133:5140
新疆卫视SD,http://116.230.54.58:33988/rtp/233.18.204.147:5140
西藏卫视SD,http://116.230.54.58:33988/rtp/233.18.204.134:5140
兵团卫视SD,http://116.230.54.58:33988/rtp/233.18.204.148:5140
三沙卫视SD,http://116.230.54.58:33988/rtp/233.18.204.149:5140
延边卫视SD,http://116.230.54.58:33988/rtp/233.18.204.155:5140
渐江卫视SD,http://116.230.54.58:33988/rtp/233.18.204.121:5140
广东卫视,http://119.131.25.143:9003/udp/239.77.1.19:5146
广东卫视,http://119.131.25.143:9003/udp/239.77.1.152:5146
广东卫视,http://119.131.25.143:9003/udp/239.77.0.166:5146
广东大湾区卫视,http://119.131.25.143:9003/udp/239.77.0.215:5146
深圳卫视,http://119.131.25.143:9003/udp/239.77.1.3:5146
深圳卫视,http://119.131.25.143:9003/udp/239.77.0.130:5146
黑龙江卫视,https://epg.pw/stream/c6c1262d0b35e59eac22bf513395f00f8b60cc5eab41f598412cdf8269312f32.m3u8
湖南卫视,http://119.131.25.143:9003/udp/239.77.1.5:5146
浙江卫视,http://119.131.25.143:9003/udp/239.77.1.33:5146
江苏卫视,http://119.131.25.143:9003/udp/239.77.1.18:5146
东方卫视,http://119.131.25.143:9003/udp/239.77.1.218:5146
安徽卫视,http://119.131.25.143:9003/udp/239.77.1.92:5146
北京卫视,http://119.131.25.143:9003/udp/239.77.1.4:5146
北京卫视,http://119.131.25.143:9003/udp/239.77.1.151:5146
天津卫视,http://119.131.25.143:9003/udp/239.77.1.141:5146
天津卫视,http://119.131.25.143:9003/udp/239.77.1.182:5146
天津卫视,http://119.131.25.143:9003/udp/239.77.0.131:5146
山东卫视,http://119.131.25.143:9003/udp/239.77.1.142:5146
江西卫视,http://119.131.25.143:9003/udp/239.77.1.219:5146
湖北卫视,http://119.131.25.143:9003/udp/239.77.0.128:5146
辽宁卫视,http://119.131.25.143:9003/udp/239.77.1.103:5146
黑龙江卫视,http://119.131.25.143:9003/udp/239.77.0.124:5146
贵州卫视,http://119.131.25.143:9003/udp/239.77.1.221:5146
四川卫视,http://119.131.25.143:9003/udp/239.77.1.215:5146
河南卫视,http://119.131.25.143:9003/udp/239.77.1.229:5146
云南卫视,http://119.131.25.143:9003/udp/239.253.43.37:5146
重庆卫视,http://119.131.25.143:9003/udp/239.77.1.162:5146
河北卫视,http://119.131.25.143:9003/udp/239.77.1.214:5146
东南卫视,http://119.131.25.143:9003/udp/239.77.1.104:5146
甘肃卫视,http://119.131.25.143:9003/udp/239.77.0.189:5146
广西卫视,http://119.131.25.143:9003/udp/239.253.43.36:5146
吉林卫视,http://119.131.25.143:9003/udp/239.77.1.111:5146
青海卫视,http://119.131.25.143:9003/udp/239.253.43.125:5146
三沙卫视,http://119.131.25.143:9003/udp/239.253.43.113:5146
广东卫视,http://113.65.7.6:7088/udp/239.77.1.19:5146
广东卫视,http://113.65.7.6:7088/udp/239.77.1.152:5146
广东卫视,http://113.65.7.6:7088/udp/239.77.0.166:5146
广东大湾区卫视,http://113.65.7.6:7088/udp/239.77.0.215:5146
深圳卫视,http://113.65.7.6:7088/udp/239.77.1.3:5146
深圳卫视,http://113.65.7.6:7088/udp/239.77.0.130:5146
湖南卫视,http://113.65.7.6:7088/udp/239.77.1.5:5146
浙江卫视,http://113.65.7.6:7088/udp/239.77.1.33:5146
江苏卫视,http://113.65.7.6:7088/udp/239.77.1.18:5146
东方卫视,http://113.65.7.6:7088/udp/239.77.1.218:5146
安徽卫视,http://113.65.7.6:7088/udp/239.77.1.92:5146
北京卫视,http://113.65.7.6:7088/udp/239.77.1.4:5146
北京卫视,http://113.65.7.6:7088/udp/239.77.1.151:5146
天津卫视,http://113.65.7.6:7088/udp/239.77.1.141:5146
天津卫视,http://113.65.7.6:7088/udp/239.77.1.182:5146
天津卫视,http://113.65.7.6:7088/udp/239.77.0.131:5146
山东卫视,http://113.65.7.6:7088/udp/239.77.1.142:5146
江西卫视,http://113.65.7.6:7088/udp/239.77.1.219:5146
湖北卫视,http://113.65.7.6:7088/udp/239.77.0.128:5146
辽宁卫视,http://113.65.7.6:7088/udp/239.77.1.103:5146
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
黑龙江卫视,http://113.65.7.6:7088/udp/239.77.0.124:5146
贵州卫视,http://113.65.7.6:7088/udp/239.77.1.221:5146
四川卫视,http://113.65.7.6:7088/udp/239.77.1.215:5146
河南卫视,http://113.65.7.6:7088/udp/239.77.1.229:5146
云南卫视,http://113.65.7.6:7088/udp/239.253.43.37:5146
重庆卫视,http://113.65.7.6:7088/udp/239.77.1.162:5146
河北卫视,http://113.65.7.6:7088/udp/239.77.1.214:5146
东南卫视,http://113.65.7.6:7088/udp/239.77.1.104:5146
甘肃卫视,http://113.65.7.6:7088/udp/239.77.0.189:5146
广西卫视,http://113.65.7.6:7088/udp/239.253.43.36:5146
吉林卫视,http://113.65.7.6:7088/udp/239.77.1.111:5146
青海卫视,http://113.65.7.6:7088/udp/239.253.43.125:5146
三沙卫视,http://113.65.7.6:7088/udp/239.253.43.113:5146
浙江卫视,http://36.24.201.56:4022/udp/233.50.201.100:5140
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
江苏卫视,http://36.24.201.56:4022/udp/233.50.201.106:5140
广东卫视,http://36.24.201.56:4022/udp/233.50.201.102:5140
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
深圳卫视,http://36.24.201.56:4022/udp/233.50.201.101:5140
天津卫视,http://36.24.201.56:4022/udp/233.50.201.104:5140
河北卫视,http://36.24.201.56:4022/udp/233.50.201.140:5140
安徽卫视,http://36.24.201.56:4022/udp/233.50.201.113:5140
重庆卫视,http://36.24.201.56:4022/udp/233.50.200.114:5140
云南卫视,http://36.24.201.56:4022/udp/233.50.200.115:5140
四川卫视,http://36.24.201.56:4022/udp/233.50.201.139:5140
山东卫视,http://36.24.201.56:4022/udp/233.50.201.105:5140
辽宁卫视,http://36.24.201.56:4022/udp/233.50.201.141:5140
浙江卫视,http://115.215.11.61:50000/udp/233.50.201.100:5140
湖南卫视,http://115.215.11.61:50000/udp/233.50.201.103:5140
江苏卫视,http://115.215.11.61:50000/udp/233.50.201.106:5140
东方卫视,http://115.215.11.61:50000/udp/233.50.201.125:5140
湖北卫视,http://115.215.11.61:50000/udp/233.50.201.114:5140
广东卫视,http://115.215.11.61:50000/udp/233.50.201.102:5140
北京卫视,http://115.215.11.61:50000/udp/233.50.201.107:5140
深圳卫视,http://115.215.11.61:50000/udp/233.50.201.101:5140
天津卫视,http://115.215.11.61:50000/udp/233.50.201.104:5140
河北卫视,http://115.215.11.61:50000/udp/233.50.201.140:5140
安徽卫视,http://115.215.11.61:50000/udp/233.50.201.113:5140
重庆卫视,http://115.215.11.61:50000/udp/233.50.200.114:5140
云南卫视,http://115.215.11.61:50000/udp/233.50.200.115:5140
四川卫视,http://115.215.11.61:50000/udp/233.50.201.139:5140
江西卫视,http://115.215.11.61:50000/udp/233.50.201.145:5140
黑龙江卫视,http://115.215.11.61:50000/udp/233.50.201.115:5140
山东卫视,http://115.215.11.61:50000/udp/233.50.201.105:5140
辽宁卫视,http://115.215.11.61:50000/udp/233.50.201.141:5140
贵州卫视,http://115.215.11.61:50000/udp/233.50.201.142:5140
河南卫视,http://115.215.11.61:50000/udp/233.50.201.144:5140
东南卫视,http://115.215.11.61:50000/udp/233.50.201.146:5140
河北卫视,https://event.pull.hebtv.com/live/live101.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
湖南卫视,http://183.220.107.138:4022/rtp/239.11.0.119:5140
浙江卫视,http://183.220.107.138:4022/rtp/239.11.0.70:5140
江苏卫视,http://183.220.107.138:4022/rtp/239.11.0.76:5140
北京卫视,http://183.220.107.138:4022/rtp/239.11.0.121:5140
江西卫视,http://183.220.107.138:4022/rtp/239.11.0.42:5140
广东卫视,http://183.220.107.138:4022/rtp/239.11.0.115:5140
深圳卫视,http://183.220.107.138:4022/rtp/239.11.0.71:5140
东方卫视,http://183.220.107.138:4022/rtp/239.11.0.68:5140
海南卫视,http://183.220.107.138:4022/rtp/239.11.0.193:5140
天津卫视,http://183.220.107.138:4022/rtp/239.11.0.123:5140
重庆卫视,http://183.220.107.138:4022/rtp/239.11.0.116:5140
辽宁卫视,http://183.220.107.138:4022/rtp/239.11.0.118:5140
东南卫视,http://183.220.107.138:4022/rtp/239.11.0.41:5140
广西卫视,http://183.220.107.138:4022/rtp/239.11.0.48:5140
河北卫视,http://183.220.107.138:4022/rtp/239.11.0.31:5140
山西卫视,http://183.220.107.138:4022/rtp/239.11.0.32:5140
陕西卫视,http://183.220.107.138:4022/rtp/239.11.0.54:5140
贵州卫视,http://183.220.107.138:4022/rtp/239.11.0.51:5140
湖北卫视,http://183.220.107.138:4022/rtp/239.11.0.74:5140
青海卫视,http://183.220.107.138:4022/rtp/239.11.0.56:5140
河南卫视,http://183.220.107.138:4022/rtp/239.11.0.44:5140
山东卫视,http://183.220.107.138:4022/rtp/239.11.0.73:5140
安徽卫视,http://183.220.107.138:4022/rtp/239.11.0.117:5140
宁夏卫视,http://183.220.107.138:4022/rtp/239.11.0.57:5140
甘肃卫视,http://183.220.107.138:4022/rtp/239.11.0.55:5140
西藏卫视,http://183.220.107.138:4022/rtp/239.11.0.53:5140
内蒙古卫视,http://183.220.107.138:4022/rtp/239.11.0.33:5140
吉林卫视,http://183.220.107.138:4022/rtp/239.11.0.35:5140
新疆卫视,http://183.220.107.138:4022/rtp/239.11.0.58:5140
兵团卫视,http://183.220.107.138:4022/rtp/239.11.0.204:5140
云南卫视,http://183.220.107.138:4022/rtp/239.11.0.52:5140
黑龙江卫视,http://183.220.107.138:4022/rtp/239.11.0.36:5140
湖南卫视,http://223.86.170.98:4500/rtp/239.11.0.119:5140
浙江卫视,http://223.86.170.98:4500/rtp/239.11.0.70:5140
江苏卫视,http://223.86.170.98:4500/rtp/239.11.0.76:5140
北京卫视,http://223.86.170.98:4500/rtp/239.11.0.121:5140
江西卫视,http://223.86.170.98:4500/rtp/239.11.0.42:5140
广东卫视,http://223.86.170.98:4500/rtp/239.11.0.115:5140
深圳卫视,http://223.86.170.98:4500/rtp/239.11.0.71:5140
东方卫视,http://223.86.170.98:4500/rtp/239.11.0.68:5140
海南卫视,http://223.86.170.98:4500/rtp/239.11.0.193:5140
天津卫视,http://223.86.170.98:4500/rtp/239.11.0.123:5140
重庆卫视,http://223.86.170.98:4500/rtp/239.11.0.116:5140
辽宁卫视,http://223.86.170.98:4500/rtp/239.11.0.118:5140
东南卫视,http://223.86.170.98:4500/rtp/239.11.0.41:5140
广西卫视,http://223.86.170.98:4500/rtp/239.11.0.48:5140
河北卫视,http://223.86.170.98:4500/rtp/239.11.0.31:5140
山西卫视,http://223.86.170.98:4500/rtp/239.11.0.32:5140
陕西卫视,http://223.86.170.98:4500/rtp/239.11.0.54:5140
贵州卫视,http://223.86.170.98:4500/rtp/239.11.0.51:5140
湖北卫视,http://223.86.170.98:4500/rtp/239.11.0.74:5140
青海卫视,http://223.86.170.98:4500/rtp/239.11.0.56:5140
河南卫视,http://223.86.170.98:4500/rtp/239.11.0.44:5140
山东卫视,http://223.86.170.98:4500/rtp/239.11.0.73:5140
安徽卫视,http://223.86.170.98:4500/rtp/239.11.0.117:5140
宁夏卫视,http://223.86.170.98:4500/rtp/239.11.0.57:5140
甘肃卫视,http://223.86.170.98:4500/rtp/239.11.0.55:5140
西藏卫视,http://223.86.170.98:4500/rtp/239.11.0.53:5140
内蒙古卫视,http://223.86.170.98:4500/rtp/239.11.0.33:5140
吉林卫视,http://223.86.170.98:4500/rtp/239.11.0.35:5140
新疆卫视,http://223.86.170.98:4500/rtp/239.11.0.58:5140
兵团卫视,http://223.86.170.98:4500/rtp/239.11.0.204:5140
云南卫视,http://223.86.170.98:4500/rtp/239.11.0.52:5140
黑龙江卫视,http://223.86.170.98:4500/rtp/239.11.0.36:5140
青海卫视,https://hls-qhmh.lanzhousobey.cn/qhmh/mhds.m3u8
湖南卫视HD,http://106.111.244.12:58099/rtp/239.49.8.12:9418
湖南卫视HD,http://106.111.244.12:58099/rtp/239.49.8.142:6000
江苏卫视HD,http://106.111.244.12:58099/rtp/239.49.8.16:9602
江苏卫视HD,http://106.111.244.12:58099/rtp/239.49.8.138:6000
浙江卫视HD,http://106.111.244.12:58099/rtp/239.49.8.20:9618
浙江卫视HD,http://106.111.244.12:58099/rtp/239.49.8.139:6000
东方卫视HD,http://106.111.244.12:58099/rtp/239.49.8.17:9606
东方卫视HD,http://106.111.244.12:58099/rtp/239.49.8.140:6000
深圳卫视HD,http://106.111.244.12:58099/rtp/239.49.8.15:9430
深圳卫视HD,http://106.111.244.12:58099/rtp/239.49.8.145:6000
四川卫视HD,http://106.111.244.12:58099/rtp/239.49.8.110:8000
安徽卫视HD,http://106.111.244.12:58099/rtp/239.49.8.80:8000
安徽卫视HD,http://106.111.244.12:58099/rtp/239.49.8.204:6000
北京卫视HD,http://106.111.244.12:58099/rtp/239.49.8.11:9414
北京卫视HD,http://106.111.244.12:58099/rtp/239.49.8.141:6000
东南卫视HD,http://106.111.244.12:58099/rtp/239.49.8.112:8000
广东卫视HD,http://106.111.244.12:58099/rtp/239.49.8.13:9422
广东卫视HD,http://106.111.244.12:58099/rtp/239.49.8.143:6000
重庆卫视HD,http://106.111.244.12:58099/rtp/239.49.8.57:9830
重庆卫视HD,http://106.111.244.12:58099/rtp/239.49.8.149:6000
广西卫视HD,http://106.111.244.12:58099/rtp/239.49.8.10:8000
贵州卫视HD,http://106.111.244.12:58099/rtp/239.49.8.49:8000
海南卫视HD,http://106.111.244.12:58099/rtp/239.49.8.83:8000
河北卫视HD,http://106.111.244.12:58099/rtp/239.49.8.114:8000
河北卫视HD,http://106.111.244.12:58099/rtp/239.49.8.188:6000
河南卫视HD,http://106.111.244.12:58099/rtp/239.49.8.29:8000
湖北卫视HD,http://106.111.244.12:58099/rtp/239.49.8.8:9632
湖北卫视HD,http://106.111.244.12:58099/rtp/239.49.8.147:6000
吉林卫视HD,http://106.111.244.12:58099/rtp/239.49.8.113:8000
江西卫视HD,http://106.111.244.12:58099/rtp/239.49.8.111:8000
江西卫视HD,http://106.111.244.12:58099/rtp/239.49.8.185:6000
辽宁卫视HD,http://106.111.244.12:58099/rtp/239.49.8.48:8000
宁夏卫视HD,http://106.111.244.12:58099/rtp/239.49.1.60:8000
青海卫视HD,http://106.111.244.12:58099/rtp/239.49.0.81:8000
三沙卫视HD,http://106.111.244.12:58099/rtp/239.49.0.167:8000
山东卫视HD,http://106.111.244.12:58099/rtp/239.49.8.7:9306
山东卫视HD,http://106.111.244.12:58099/rtp/239.49.8.146:6000
山西卫视HD,http://106.111.244.12:58099/rtp/239.49.1.55:8000
陕西卫视HD,http://106.111.244.12:58099/rtp/239.49.1.74:8000
天津卫视HD,http://106.111.244.12:58099/rtp/239.49.8.35:8620
天津卫视HD,http://106.111.244.12:58099/rtp/239.49.8.148:6000
甘肃卫视HD,http://106.111.244.12:58099/rtp/239.49.0.250:8000
西藏卫视HD,http://106.111.244.12:58099/rtp/239.49.1.56:8000
新疆卫视HD,http://106.111.244.12:58099/rtp/239.49.1.57:8000
云南卫视HD,http://106.111.244.12:58099/rtp/239.49.0.177:8000
兵团卫视HD,http://106.111.244.12:58099/rtp/239.49.1.58:8000
内蒙古卫视HD,http://106.111.244.12:58099/rtp/239.49.1.75:8000
黑龙江卫视HD,http://106.111.244.12:58099/rtp/239.49.8.14:9426
黑龙江卫视HD,http://106.111.244.12:58099/rtp/239.49.8.144:6000
山东教育卫视HD,http://106.111.244.12:58099/rtp/239.49.0.252:8000
安徽卫视,http://106.111.244.12:58099/rtp/239.49.1.36:6000
北京卫视,http://106.111.244.12:58099/rtp/239.49.1.33:6000
兵团卫视,http://106.111.244.12:58099/rtp/239.49.0.240:8000
东方卫视,http://106.111.244.12:58099/rtp/239.49.1.32:6000
东南卫视,http://106.111.244.12:58099/rtp/239.49.1.45:6000
甘肃卫视,http://106.111.244.12:58099/rtp/239.49.0.172:8000
广东卫视,http://106.111.244.12:58099/rtp/239.49.1.39:6000
广西卫视,http://106.111.244.12:58099/rtp/239.49.1.40:6000
贵州卫视,http://106.111.244.12:58099/rtp/239.49.1.52:6000
海南卫视,http://106.111.244.12:58099/rtp/239.49.1.41:6000
河北卫视,http://106.111.244.12:58099/rtp/239.49.0.170:8000
河南卫视,http://106.111.244.12:58099/rtp/239.49.1.44:6000
黑龙江卫视,http://106.111.244.12:58099/rtp/239.49.1.50:6000
湖北卫视,http://106.111.244.12:58099/rtp/239.49.1.48:6000
湖南卫视,http://106.111.244.12:58099/rtp/239.49.1.38:6000
吉林卫视,http://106.111.244.12:58099/rtp/239.49.1.49:6000
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
江苏卫视,http://106.111.244.12:58099/rtp/239.49.1.16:6000
江西卫视,http://106.111.244.12:58099/rtp/239.49.1.47:6000
辽宁卫视,http://106.111.244.12:58099/rtp/239.49.1.35:6000
内蒙古卫视,http://106.111.244.12:58099/rtp/239.49.0.180:8000
宁夏卫视,http://106.111.244.12:58099/rtp/239.49.0.171:8000
青海卫视,http://106.111.244.12:58099/rtp/239.49.1.53:6000
三沙卫视,http://106.111.244.12:58099/rtp/239.49.0.165:8000
厦门卫视,http://106.111.244.12:58099/rtp/239.49.0.230:8000
山东教育卫视,http://106.111.244.12:58099/rtp/239.49.0.235:8000
山东卫视,http://106.111.244.12:58099/rtp/239.49.1.37:6000
山西卫视,http://106.111.244.12:58099/rtp/239.49.1.51:6000
陕西卫视,http://106.111.244.12:58099/rtp/239.49.0.233:8000
深圳卫视,http://106.111.244.12:58099/rtp/239.49.1.59:6000
四川卫视,http://106.111.244.12:58099/rtp/239.49.1.43:6000
天津卫视,http://106.111.244.12:58099/rtp/239.49.1.46:6000
西藏卫视,http://106.111.244.12:58099/rtp/239.49.0.245:8000
新疆卫视,http://106.111.244.12:58099/rtp/239.49.0.178:8000
云南卫视,http://106.111.244.12:58099/rtp/239.49.0.147:8000
云南卫视,http://106.111.244.12:58099/rtp/239.49.1.235:6000
浙江卫视,http://106.111.244.12:58099/rtp/239.49.1.34:6000
重庆卫视,http://106.111.244.12:58099/rtp/239.49.1.42:6000
湖南卫视HD,http://222.92.94.26:9889/rtp/239.49.8.12:9418
湖南卫视HD,http://222.92.94.26:9889/rtp/239.49.8.142:6000
江苏卫视HD,http://222.92.94.26:9889/rtp/239.49.8.16:9602
江苏卫视HD,http://222.92.94.26:9889/rtp/239.49.8.138:6000
浙江卫视HD,http://222.92.94.26:9889/rtp/239.49.8.20:9618
浙江卫视HD,http://222.92.94.26:9889/rtp/239.49.8.139:6000
东方卫视HD,http://222.92.94.26:9889/rtp/239.49.8.17:9606
东方卫视HD,http://222.92.94.26:9889/rtp/239.49.8.140:6000
深圳卫视HD,http://222.92.94.26:9889/rtp/239.49.8.15:9430
深圳卫视HD,http://222.92.94.26:9889/rtp/239.49.8.145:6000
四川卫视HD,http://222.92.94.26:9889/rtp/239.49.8.110:8000
安徽卫视HD,http://222.92.94.26:9889/rtp/239.49.8.80:8000
安徽卫视HD,http://222.92.94.26:9889/rtp/239.49.8.204:6000
北京卫视HD,http://222.92.94.26:9889/rtp/239.49.8.11:9414
北京卫视HD,http://222.92.94.26:9889/rtp/239.49.8.141:6000
东南卫视HD,http://222.92.94.26:9889/rtp/239.49.8.112:8000
广东卫视HD,http://222.92.94.26:9889/rtp/239.49.8.13:9422
广东卫视HD,http://222.92.94.26:9889/rtp/239.49.8.143:6000
重庆卫视HD,http://222.92.94.26:9889/rtp/239.49.8.57:9830
重庆卫视HD,http://222.92.94.26:9889/rtp/239.49.8.149:6000
广西卫视HD,http://222.92.94.26:9889/rtp/239.49.8.10:8000
贵州卫视HD,http://222.92.94.26:9889/rtp/239.49.8.49:8000
海南卫视HD,http://222.92.94.26:9889/rtp/239.49.8.83:8000
河北卫视HD,http://222.92.94.26:9889/rtp/239.49.8.114:8000
河北卫视HD,http://222.92.94.26:9889/rtp/239.49.8.188:6000
河南卫视HD,http://222.92.94.26:9889/rtp/239.49.8.29:8000
湖北卫视HD,http://222.92.94.26:9889/rtp/239.49.8.8:9632
湖北卫视HD,http://222.92.94.26:9889/rtp/239.49.8.147:6000
吉林卫视HD,http://222.92.94.26:9889/rtp/239.49.8.113:8000
江西卫视HD,http://222.92.94.26:9889/rtp/239.49.8.111:8000
江西卫视HD,http://222.92.94.26:9889/rtp/239.49.8.185:6000
辽宁卫视HD,http://222.92.94.26:9889/rtp/239.49.8.48:8000
宁夏卫视HD,http://222.92.94.26:9889/rtp/239.49.1.60:8000
青海卫视HD,http://222.92.94.26:9889/rtp/239.49.0.81:8000
三沙卫视HD,http://222.92.94.26:9889/rtp/239.49.0.167:8000
山东卫视HD,http://222.92.94.26:9889/rtp/239.49.8.7:9306
山东卫视HD,http://222.92.94.26:9889/rtp/239.49.8.146:6000
山西卫视HD,http://222.92.94.26:9889/rtp/239.49.1.55:8000
陕西卫视HD,http://222.92.94.26:9889/rtp/239.49.1.74:8000
天津卫视HD,http://222.92.94.26:9889/rtp/239.49.8.35:8620
天津卫视HD,http://222.92.94.26:9889/rtp/239.49.8.148:6000
甘肃卫视HD,http://222.92.94.26:9889/rtp/239.49.0.250:8000
西藏卫视HD,http://222.92.94.26:9889/rtp/239.49.1.56:8000
新疆卫视HD,http://222.92.94.26:9889/rtp/239.49.1.57:8000
云南卫视HD,http://222.92.94.26:9889/rtp/239.49.0.177:8000
兵团卫视HD,http://222.92.94.26:9889/rtp/239.49.1.58:8000
内蒙古卫视HD,http://222.92.94.26:9889/rtp/239.49.1.75:8000
黑龙江卫视HD,http://222.92.94.26:9889/rtp/239.49.8.14:9426
黑龙江卫视HD,http://222.92.94.26:9889/rtp/239.49.8.144:6000
山东教育卫视HD,http://222.92.94.26:9889/rtp/239.49.0.252:8000
安徽卫视,http://222.92.94.26:9889/rtp/239.49.1.36:6000
北京卫视,http://222.92.94.26:9889/rtp/239.49.1.33:6000
兵团卫视,http://222.92.94.26:9889/rtp/239.49.0.240:8000
东方卫视,http://222.92.94.26:9889/rtp/239.49.1.32:6000
东南卫视,http://222.92.94.26:9889/rtp/239.49.1.45:6000
甘肃卫视,http://222.92.94.26:9889/rtp/239.49.0.172:8000
广东卫视,http://222.92.94.26:9889/rtp/239.49.1.39:6000
广西卫视,http://222.92.94.26:9889/rtp/239.49.1.40:6000
贵州卫视,http://222.92.94.26:9889/rtp/239.49.1.52:6000
海南卫视,http://222.92.94.26:9889/rtp/239.49.1.41:6000
河北卫视,http://222.92.94.26:9889/rtp/239.49.0.170:8000
河南卫视,http://222.92.94.26:9889/rtp/239.49.1.44:6000
黑龙江卫视,http://222.92.94.26:9889/rtp/239.49.1.50:6000
湖北卫视,http://222.92.94.26:9889/rtp/239.49.1.48:6000
湖南卫视,http://222.92.94.26:9889/rtp/239.49.1.38:6000
吉林卫视,http://222.92.94.26:9889/rtp/239.49.1.49:6000
江苏卫视,http://222.92.94.26:9889/rtp/239.49.1.16:6000
江西卫视,http://222.92.94.26:9889/rtp/239.49.1.47:6000
辽宁卫视,http://222.92.94.26:9889/rtp/239.49.1.35:6000
内蒙古卫视,http://222.92.94.26:9889/rtp/239.49.0.180:8000
宁夏卫视,http://222.92.94.26:9889/rtp/239.49.0.171:8000
青海卫视,http://222.92.94.26:9889/rtp/239.49.1.53:6000
三沙卫视,http://222.92.94.26:9889/rtp/239.49.0.165:8000
厦门卫视,http://222.92.94.26:9889/rtp/239.49.0.230:8000
山东教育卫视,http://222.92.94.26:9889/rtp/239.49.0.235:8000
山东卫视,http://222.92.94.26:9889/rtp/239.49.1.37:6000
山西卫视,http://222.92.94.26:9889/rtp/239.49.1.51:6000
陕西卫视,http://222.92.94.26:9889/rtp/239.49.0.233:8000
深圳卫视,http://222.92.94.26:9889/rtp/239.49.1.59:6000
四川卫视,http://222.92.94.26:9889/rtp/239.49.1.43:6000
天津卫视,http://222.92.94.26:9889/rtp/239.49.1.46:6000
西藏卫视,http://222.92.94.26:9889/rtp/239.49.0.245:8000
新疆卫视,http://222.92.94.26:9889/rtp/239.49.0.178:8000
云南卫视,http://222.92.94.26:9889/rtp/239.49.0.147:8000
云南卫视,http://222.92.94.26:9889/rtp/239.49.1.235:6000
浙江卫视,http://222.92.94.26:9889/rtp/239.49.1.34:6000
重庆卫视,http://222.92.94.26:9889/rtp/239.49.1.42:6000
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068
北京卫视,http://114.248.10.58:8888/rtp/239.3.1.241:8000
湖南卫视,http://114.248.10.58:8888/rtp/239.3.1.132:8012
东方卫视,http://114.248.10.58:8888/rtp/239.3.1.136:8032
浙江卫视,http://114.248.10.58:8888/rtp/239.3.1.137:8036
江苏卫视,http://114.248.10.58:8888/rtp/239.3.1.135:8028
深圳卫视,http://114.248.10.58:8888/rtp/239.3.1.134:8020
广东卫视,http://114.248.10.58:8888/rtp/239.3.1.142:8048
安徽卫视,http://114.248.10.58:8888/rtp/239.3.1.211:8064
天津卫视,http://114.248.10.58:8888/rtp/239.3.1.141:1234
重庆卫视,http://114.248.10.58:8888/rtp/239.3.1.122:8160
山东卫视,http://114.248.10.58:8888/rtp/239.3.1.209:8052
河北卫视,http://114.248.10.58:8888/rtp/239.3.1.148:8072
辽宁卫视,http://114.248.10.58:8888/rtp/239.3.1.210:8056
湖北卫视,http://114.248.10.58:8888/rtp/239.3.1.138:8044
吉林卫视,http://114.248.10.58:8888/rtp/239.3.1.240:8172
贵州卫视,http://114.248.10.58:8888/rtp/239.3.1.149:8076
东南卫视,http://114.248.10.58:8888/rtp/239.3.1.156:8148
江西卫视,http://114.248.10.58:8888/rtp/239.3.1.123:8164
海南卫视,http://114.248.10.58:8888/rtp/239.3.1.45:8304
黑龙江卫视,http://114.248.10.58:8888/rtp/239.3.1.133:8016
